value,label,snippet
373,b124d7bf588ebc40b2e418ad91951573ecc077e9,"<h2>Married or in a civil partnership</h2><p>You can get the ‘top up’ if both of you have reached State Pension age and either:</p><ul><li>your spouse or civil partner reached State Pension age before 6 April 2016 and qualifies for some basic State Pension, even if they haven’t claimed it</li><li>your spouse or civil partner reached State Pension age on or after 6 April 2016 and has at least one qualifying year of National Insurance contributions or credits from before 6 April 2016, even if they don’t qualify for any new State Pension or they haven’t claimed it</li></ul>"
220,b136d51349b537aacf9b0784a6713b13b6e68b60,"<h2>If your course starts before 1 August 2016</h2><p>Your course must be:</p><ul><li>a Level 3 or 4 qualification, for example A Levels</li><li>at an approved college or training provider in England</li></ul>"
98,b1ab8759c76e55137c8e73aa828580ba633329b6,<h3>Logging out</h3><p>Your session will automatically log out if you’ve been inactive for 10 minutes.</p>
97,b1d89566fb6a9acbb3f98f87bcc11d197445f51a,"<h2>Donations through Gift Aid</h2><p>Charities and community amateur sports clubs (CASCs) can register with HM Revenue and Customs (HMRC) to be part of the Gift Aid scheme. When they’re registered, they can claim back the tax you’ve already paid on your donation.</p>"
9,b29b698d8f12addf4f1386aba85dbab7fd8c6836,<h2>Your age</h2><p>You must be 16 or over to qualify. You must be 25 or over if you don’t have children or you don’t have a disability.</p>
313,b2f1c934c0599594ea02590ec108dedb12564e1e,"<h2>When you can get tax relief</h2><p>Tax relief applies to pension contributions, charity donations, maintenance payments and time spent working on a ship outside the UK.</p>"
299,b331b23ac59b146571cb812e59d3130dde8b25bc,<h1>6. Help if you're not working</h1><p>Your benefits could be affected if there are gaps in your National Insurance record. National Insurance credits can help to fill gaps in your record and protect your benefits.</p>
260,b39c85baca8d016ae4d61d9afae753f85c31fa01,<h3>Exceptions</h3><p>Paid work does not include money paid:</p><ul><li>for a ‘Rent a Room’ scheme</li><li>for work done while in prison</li><li>as a grant for training or studying</li><li>as a sports award</li></ul>
94,b4252a73eb6a967a505d7b9476e81d8939212e56,"<h1>2. Au pairs</h1><p>An au pair isn’t classed as a worker or an employee if the followings apply:</p><ul><li>they’re an EU citizen or have entered the UK on a Youth Mobility visa or student visa</li><li>they’re here on a cultural exchange programme</li><li>they’ve got a signed letter of invitation from the host family that includes details of their stay, for example accommodation, living conditions, approximate working hours, free time, pocket money</li><li>they learn about British culture from the host family and share their own culture with them</li></ul>"
254,b46bbe99d99a2ea2a96a1b02fbeb24759134eb65,<h2>Benefits this applies to</h2><p>You can ask for mandatory reconsideration for benefits including:</p><ul><li>Maternity Allowance</li><li>Pension Credit</li><li>Personal Independence Payment (PIP)</li><li>Sure Start Maternity Grant</li></ul>
206,b4e6be661d891a9fd4fbe0fe9c914b73ec68ea3e,<h1>1. What you pay it on</h1><p>You may have to pay Capital Gains Tax if you make a profit (‘gain’) when you sell (or ‘dispose of’) property that’s not your home.</p>
611,b513a15581f465827e6819e552a9741d27b5304a,<h2>If your life expectancy is less than a year</h2><p>If you’re over 75 you’ll pay Income Tax on the lump sum.</p>
59,b691b4a804b083a006564c80d3a8ae1a848158e1,"<h2>Casual or irregular work</h2><p>Someone is likely to be a worker if one of these apply:</p><ul><li>they are under the supervision or control of a manager or director</li><li>they can’t send someone else to do their work</li><li>the business deducts tax and National Insurance contributions from their wages</li><li>the business provides materials, tools or equipment they need to do the work</li></ul>"
284,b6c4e73a9754b24c36de6c476ec0abc1385f857a,"<p>Saturday, 9am to 4pm</p>"
434,b7ce18c428c9f0fbc726d11a1b69b46d0eae3e94,"<p>An eligible borrower is any person who is a landowner, landlord, leaseholder, tenant or sharecropper who:</p><ul><li>Demonstrates compliance with the National Environmental Policy Act</li><li>Demonstrates compliance with any applicable local zoning, land use, and building codes</li><li>Has not been convicted of a controlled substance violation</li></ul>"
316,b7e4edee744c7008af92b6695703021ee517b642,<h2>Extra help to pay the rent</h2><p>You may also get extra help from your council called a ‘discretionary housing payment’ if your Housing Benefit doesn’t cover your rent.</p>
212,b7fa1f12f7ec1b6cff4267e2f4b2a8b8dbaa05fe,"<h1>6. Further information</h1><p>Once your extended payment ends, you might get ‘in-work Housing Benefit’.</p>"
159,b9bb3aa90069f71a68da1663b64f918c52f67b03,"<h1>6. Help if you're not working</h1><p>You can get credits if you can’t pay National Insurance contributions, for example, if:</p><ul><li>you can’t work due to illness</li><li>you’re caring for someone</li></ul>"
548,ba3c9bcce2a23ebcb8f85ddfda8796e76ac18cf5,"<h3>Equity loan fees</h3><p>In the sixth year, you’ll be charged a fee of 1.75% of the loan’s value. The fee then increases every year, according to the Retail Prices Index plus 1%.</p>"
270,ba616b28e749c91819177ed091a408bc2ee54c78,"<h3>Benefits for your Business</h3><p>You can get support from our Centrepay for Businesses team from 8:30 am to 5:00 pm local time, Monday to Friday.</p>"
589,bb8cf668181e24a2fc8a771d77c365b745b585c3,"<h1>Bankruptcy</h1><p>If you owe past due federal taxes that you cannot pay, bankruptcy may be an option.</p>"
411,bc3cb105f1b1edec7a97eafcbf93e089ed4a1d3c,"<h1>4. Moving to the UK</h1><p>You must have been living in the UK for 3 months before you’re eligible to claim Child Tax Credit if you moved to the UK on or after 1 July 2014 and don’t have a job. This doesn’t apply if you:</p><ul><li>were working in the UK before but temporarily can’t work because of your health or an accident</li><li>have been abroad for less than a year but usually live in the UK and were claiming Child Tax Credits before moving</li><li>have been abroad for less than a year but usually live in the UK and were in the UK for at least 3 months before moving</li><li>paid Class 1 or Class 2 National Insurance contributions while you were working abroad, and paid these in the 3 month period before returning to the UK</li></ul>"
103,bc41a01117ddaf23ee8e789c193564ede27f62f1,"<h2>Digital services</h2><p>Digital services include things like broadcasting, telecommunications services, video on demand, downloadable music, games, apps, software and ebooks.</p>"
330,bc6442f9dfa364593e1b274b948c679a353ef3e5,"<h3>How Centrepay works</h3><p>If you provide goods and services under the Household Goods Lease and Rental service reasons, read the Consumer Leasing and Credit Representatives Policy.</p>"
370,bd052b89ded56aadb41f7adaf5694df1b23227ba,<h3>National Authentication Service for Health (NASH)</h3><p>You can apply for a NASH PKI certificate if you meet the eligibility criteria.</p>
130,bd453246416504c71e8a3b9bcec48738ed5cd14e,<p>The Social Security Retirement Insurance Benefits are a federally funded program administered by the U.S. Social Security Administration (SSA).</p>
218,bd5f4ad583c80fb5e2f446a7eadad3f14619245e,<p>Loans are for 33 years at 1 percent interest. Grants may cover up to 90 percent of development costs. The balance may be a Farm Labor Housing Program loan.</p>
583,bdce0a2f6c6cfe55dca68165f445a9d81f7cccea,"<h1>4. Registering for VAT in other EU countries</h1><p>Usually, you only need to register for VAT where you’re based.</p>"
99,bfbd593dc139b2626c72372334ba45734c51fd26,"<p>SBA provides loans to businesses - not individuals - so the requirements of eligibility are based on aspects of the business, not the owners. All businesses that are considered for financing under SBA's 7(a) loan program must: meet SBA size standards, be for-profit, not already have the internal resources (business or personal) to provide the financing, and be able to demonstrate repayment. Certain variations of SBA's 7(a) loan program may also require additional eligibility criteria. Special purpose programs will identify those additional criteria.</p>"
88,c047df05f442f92a7ff4ec2648925b8bc9f208a6,"<h3>Check if you need a plant passport</h3><p>Check if your plant is:</p><ul><li>listed on passport application form PHAR 3 (PDF, 1.22MB, 4 pages)</li><li>at risk of xylella fastidiosa (PDF, 243KB, 1 page)</li></ul>"
55,c0f30ba42d21bd9afd7f38b8fd3dd95648b988fb,"<h2>Universal Credit</h2><p>You’ll usually get Cold Weather Payments if you get Universal Credit, you’re not employed or self-employed and one of the following apply:</p><ul><li>you get a limited capability for work amount (with or without a work-related activity amount)</li><li>you get the disabled child amount in your claim</li><li>you have a child under 5 living with you</li></ul>"
288,c1882a3d55194f438d1f5ffa06a363ab25fed3cd,<h1>Self-Employment Tax</h1><p>Self-employment tax (SE tax) is a social security and Medicare tax primarily for individuals who work for themselves. Your payments of SE tax contribute to your coverage under the social security system.</p>
625,c1bcbeaf8735cfae3ff4decdb5a783311cb0d49c,"<h2>What are the claiming limits</h2><p>If you claim using your Medicare online account, there are daily and monthly claiming limits. You can claim up to:</p><ul><li>$75 per day, or</li><li>$150 in total for 30 days per Medicare card and bank account – we call this the monthly limit</li></ul>"
445,c259e8e737b89e56cb95890b19380ef9ceadaa96,"<p>To qualify for this benefit program, you must meet the following requirements:</p><ul><li>Reside in one of the 50 States, District of Columbia, or the Northern Mariana Islands, except for a child of military parent(s) assigned to permanent duty anywhere outside the United States or certain students temporarily abroad.</li></ul>"
372,c29d5ef15a87bc7cfd37faa8f95cdb3163b501ed,<h2>Shared Parental Leave</h2><p>You can’t take Paternity Leave after you take SPL.</p>
182,c2adb898a4766b21be87dfe46a171b65569998b2,<h3>Housing Benefit paid directly to your landlord</h3><p>Your landlord may be asked to repay the money if they’re responsible for an overpayment. You may have to repay if it was your fault.</p>
405,c344deda182bc5beb99c64aac683cddd79c93c35,"<p>As stated in Title 29-A, 2067 of the Maine Revised Statutes, you must use your headlights:</p><ul><li>The period between sunset to sunrise.</li><li>Whenever weather and other atmospheric conditions make it difficult to clearly see people and other vehicles 1,000 feet away.</li><li>Whenever you use your windshield wipers.</li></ul>"
